vehicle_east_m,vehicle_north_m,dr_east_m,dr_north_m,position_error_m
30.190940559930326,-432.1479629112971,51.209141713238864,-398.2369735489051,39.896365489317496
30.462258830528327,-433.849245289088,51.480751038962744,-399.80399448581426,40.01070003103957
30.74036005786492,-435.53940817408454,51.75414891898417,-401.4058294168427,40.08341952823548
31.02524424198529,-437.17397359510903,52.02141881346111,-403.02845298331584,40.0843600982513
31.310128426105663,-438.84189749530685,52.26904790454246,-404.5935943424193,40.15249151118378
31.628927394054546,-440.5654188578965,52.507747209271045,-406.18041650216264,40.227521721827436
31.907028621421265,-442.2778207276917,52.72849865303036,-407.7472438170752,40.32238033719236
32.19869576229529,-443.9568641206839,52.94395486086603,-409.2896245084723,40.40028808557344
32.470014032878225,-445.63590751288604,53.16218357214306,-410.80959204660775,40.50972882158573
32.761681173767315,-447.3260703978825,53.3831897446364,-412.3383613851665,40.61263839861821
33.02621648758154,-449.01623328208893,53.60044545369266,-413.8779331970811,40.718534237052616
33.29753475817954,-450.70639616787554,53.81328840817884,-415.38591762624776,40.84644846540576
33.575635985546256,-452.41879803846086,54.03674769215655,-416.87635536456867,41.011246305096584
33.840171299360485,-454.1534388938449,54.28914554159741,-418.37549783000543,41.20948451906721
34.111489569958486,-455.8102433004582,54.55921333784649,-419.9002875358828,41.32353240348183
34.3624589702654,-457.5004061862448,54.83588679019808,-421.3640917928524,41.53305267658631
34.67447498144557,-459.21280805604005,55.13602275462722,-422.8841997887885,41.69463653648525
34.93901029525979,-460.92520992662537,55.43908068773847,-424.4324338140021,41.85660753695442
35.21032856585779,-462.65985078200936,55.76125034999454,-426.01530391511693,42.01384535195013
35.47486387967202,-464.36113315980026,56.097196205787704,-427.6456851150492,42.110624736467265
35.766531020561104,-466.0735350303856,56.44313964245452,-429.246723257872,42.23430133707791
36.05819816143513,-467.7748174081765,56.813801307366404,-430.87127209765,42.33989511604245
36.322733475264414,-469.47609978596745,57.16813997514325,-432.48976352717733,42.45609546335465
36.60083470261607,-471.15514317816957,57.522563143929965,-434.1384528497466,42.52004331891542
36.878935929967724,-472.85642555596047,57.853625293038945,-435.7831204951296,42.59539343650627
37.15025420055067,-474.55770793296125,58.15778026687598,-437.4102470584978,42.67610573666638
37.4351383846861,-476.2478708179578,58.43940465964542,-439.0285316004598,42.737084757112015
37.71323961203775,-477.9491531957487,58.71379339926648,-440.69516715715986,42.76543855888372
37.97777492586704,-479.6059576031521,58.98060310995973,-442.3450736987624,42.77256434990688
38.24231023969632,-481.307239980943,59.24917069541111,-444.0373872658597,42.78235743399228
38.52041146704798,-482.95292489476196,59.50959848957366,-445.6843739436022,42.77254799361093
38.7985126944147,-484.60972930216536,59.77368438620574,-447.3122517339919,42.790882912701335
39.05626505146021,-486.29989218716184,60.04558544185149,-448.94766374243557,42.845542828134576
39.33436627882693,-487.94557710098076,60.32492828069643,-450.5579277991069,42.877033636601276
39.61246750616352,-489.6135010011786,60.604012500973454,-452.1265802445271,42.96410349448245
39.89735169028389,-491.2591859149975,60.88351186844376,-453.69273823051543,43.03088321954722
40.18901883117297,-492.8937513368121,61.15033025696392,-455.24111739558805,43.09405317907346
40.48746892883078,-494.50607777303793,61.42199974466296,-456.7977272645254,43.129737751948646
40.785919026473515,-496.1517626876469,61.69630400246179,-458.3329763964685,43.21463636757644
41.07080321059389,-497.7863281094615,61.96217131269901,-459.8377369029315,43.319104743034366
41.36247035148297,-499.4097740384817,62.20523242207597,-461.2692147301202,43.46404255342561
41.64735453560334,-501.04433945950626,62.44003810445817,-462.715291893991,43.60563698966062
41.93223871972371,-502.6677853893165,62.687381219303,-464.10633417409537,43.79225342456955
42.19677403353794,-504.35794827352294,62.96736914529079,-465.5305900984877,44.033866104952054
42.49522413118068,-505.95915521774447,63.26738624192142,-466.9575424334107,44.18833011705692
42.793674228838476,-507.57148165397024,63.59786897382886,-468.4012396460174,44.35225335819001
43.11247319678736,-509.12821062701414,63.97015531700914,-469.9169092868552,44.413613410946105
43.39057442413902,-510.7738955416232,64.36281488976083,-471.4548688012357,44.56254855772019
43.709373392087905,-512.3639829922602,64.75666540475919,-472.9719635963281,44.66228490747134
44.014606446499364,-513.9874289212804,65.14056915000397,-474.4570235576434,44.8214150642673
44.306273587388446,-515.621994343885,65.51666805195418,-475.91100804652643,45.02047607535357
44.611506641799906,-517.2232012865264,65.89497182975688,-477.3775566083392,45.17367917523795
44.89639082592027,-518.8466472155466,66.2635290979161,-478.7990042616164,45.391280044740554
45.174492053271926,-520.4812126373612,66.63296131991133,-480.2049368968527,45.635997751695754
